relative_humidity_2m,wind_speed_10m,temperature_2m,Cluster,PCA1,PCA2
87.0,9.1,5.9,1,-0.4810205489376393,0.8452655585700257
81.0,15.3,8.2,0,0.42012814825808154,1.92926082874264
83.0,16.9,8.4,0,0.4389407598067388,2.2225223164746746
78.0,21.3,10.9,0,1.1877058590133387,2.941511650097909
80.0,25.7,10.2,0,1.3156418282267508,3.8336512316199802
90.0,21.7,6.3,0,0.22237050032289532,3.262594215740128
91.0,14.4,3.2,0,-0.5608395437459076,2.0275069690978014
93.0,11.9,1.4,0,-0.9744765290240349,1.6443613428021924
93.0,7.2,0.9,1,-1.322888575199572,0.7606233405059167
95.0,4.3,0.7,1,-1.6311924682803096,0.20299488746103242
95.0,8.7,0.4,1,-1.3681407977230373,1.0767448849293113
91.0,10.1,0.2,1,-1.0885467697636746,1.372645145406083
90.0,8.6,-0.1,1,-1.160160456342032,1.101980627579773
91.0,7.6,-0.2,1,-1.2848879563147872,0.9106728774397019
88.0,6.5,-0.3,1,-1.21166689741026,0.7114897216451028
86.0,8.8,-1.0,1,-1.0165576873978461,1.2068362247021078
84.0,6.4,-1.0,1,-1.0712444067011848,0.7459202563224608
83.0,5.8,-1.0,1,-1.05935517092937,0.6321375739757991
80.0,6.2,-1.1,1,-0.8880526234661318,0.7246426727891039
81.0,7.6,-1.5,1,-0.8805037709598958,1.0181672473067733
86.0,9.4,-2.0,1,-1.059505189357516,1.3839485841622494
90.0,7.9,-3.0,1,-1.4442541000805778,1.141126909185327
90.0,8.3,-2.6,1,-1.38522699751166,1.1947356207006425
78.0,5.9,-1.4,1,-0.8300792880022219,0.6902213781456166
72.0,7.9,-0.5,1,-0.3186108951073068,1.0421014160798716
68.0,6.9,0.1,1,-0.13020317093535796,0.8229508230904128
73.0,3.7,-0.9,1,-0.6772329332202579,0.24665650672803255
69.0,4.2,-0.9,1,-0.44005177891949093,0.3554564029166661
71.0,4.6,-1.7,1,-0.5818844556009565,0.4758043445793584
74.0,6.1,-2.8,1,-0.7275665677496127,0.8252955040764413
77.0,8.2,-4.1,1,-0.8504521039514158,1.3035493769400819
83.0,9.2,-5.5,1,-1.2068475684204862,1.5652643770301253
85.0,10.7,-7.2,0,-1.350715907803736,1.953910390593896
85.0,11.5,-8.1,0,-1.3723678682172622,2.163870811573393
83.0,10.0,-7.2,1,-1.294243606740536,1.823574444103207
81.0,9.0,-6.4,1,-1.1916435254825546,1.5865512005973532
85.0,11.0,-8.1,0,-1.4050616977368324,2.0666413933707597
87.0,8.9,-7.9,1,-1.6281834246329951,1.6404051864032978
89.0,7.9,-7.4,1,-1.7547246973711572,1.4099425821965395
92.0,7.5,-7.6,1,-1.9506812740493413,1.3355686006683287
95.0,7.0,-8.0,1,-2.169612636108071,1.2538361470229866
98.0,8.0,-9.5,1,-2.3808606167295596,1.5302727113642274
100.0,6.5,-8.2,1,-2.474351641080768,1.1542310428612497
100.0,6.4,-8.1,1,-2.472672397246367,1.128741453459025
98.0,7.4,-8.8,1,-2.3625671439848364,1.3712914691891795
97.0,7.1,-9.1,1,-2.3557156397162253,1.3339775550491926
95.0,7.2,-8.2,1,-2.1729711237768736,1.3048153258274364
82.0,3.7,-5.9,1,-1.5482299008937217,0.5228082193444361
74.0,3.6,-4.3,1,-1.0143058614221951,0.4298039994887386
69.0,4.6,-3.1,1,-0.594692929546774,0.56620146423613
64.0,5.1,-2.0,1,-0.21599183692923796,0.611413216542585
76.0,4.1,-2.8,1,-0.9605855482184923,0.4305925922729033
68.0,5.1,-2.8,1,-0.48622323961695796,0.6481923846501703
55.0,6.2,-1.9,0,0.3242490785098248,0.8453078062951808
48.0,3.2,-0.5,2,0.6009910560959133,0.19756775289109846
56.0,4.0,-1.4,1,0.17036444611999343,0.3843872178985984
76.0,3.7,-2.7,1,-0.978522602095833,0.3467653519490977
92.0,3.2,-3.8,1,-1.9195638378616602,0.2697347851811458
100.0,2.8,-4.5,1,-2.4122196192079186,0.21111623497892684
100.0,4.1,-4.9,1,-2.3600877014102966,0.4880875453525689
100.0,4.1,-5.4,1,-2.4011777501018736,0.5183060741610589
100.0,2.4,-5.5,1,-2.5205547802067283,0.19376975803379923
100.0,2.5,-5.7,1,-2.5304520337794454,0.22530305319772212
100.0,5.1,-5.5,1,-2.3440081008010494,0.7188086163280263
100.0,4.0,-5.7,1,-2.4323705452207345,0.5169913078056261
99.0,3.8,-6.1,1,-2.427198284786525,0.505166983067864
99.0,3.3,-6.5,1,-2.492764153259357,0.4321123879120215
98.0,1.8,-6.2,1,-2.5150697814078224,0.1251856355155232
97.0,2.6,-8.3,1,-2.5842160274858346,0.4105631451318964
97.0,3.6,-7.6,1,-2.461302300278485,0.56271604120528
98.0,1.8,-6.8,1,-2.564377839837715,0.1614478700857111
97.0,5.0,-5.1,1,-2.1643093341658046,0.6838657681302063
93.0,3.1,-1.9,1,-1.8210822499328805,0.13256587257185706
87.0,3.7,0.1,1,-1.3107584725712926,0.1457227761600565
66.0,2.5,2.8,1,-0.09377894538246183,-0.19006287366561916
76.0,4.1,1.3,1,-0.6236471489475601,0.1828006560432848
72.0,5.8,2.1,1,-0.2422567258933011,0.47660150982465727
70.0,7.0,0.8,1,-0.1683819992538344,0.794305527406054
71.0,6.0,2.0,1,-0.18627537262848934,0.5244296023639089
87.0,7.8,-2.5,1,-1.2563373237070172,1.100140355225809
87.0,8.7,-2.5,1,-1.1974884305717906,1.2751533079905513
85.0,3.2,0.6,1,-1.2001185910086876,0.024060068141931207
92.0,4.7,-0.1,1,-1.5174159889852785,0.3378059266062234
93.0,5.1,-0.1,1,-1.5423827565649217,0.41269684167183124
99.0,5.4,-2.1,1,-1.993857640791283,0.5745528908483742
100.0,8.3,-4.5,1,-2.052587494492645,1.280639835207908
97.0,7.9,-3.9,1,-1.8760690060925107,1.1752719245651113
99.0,6.2,-3.9,1,-2.089471688849649,0.8389066636831539
97.0,5.9,-3.6,1,-1.982190294955846,0.7682231344694785
98.0,5.4,-4.3,1,-2.1235320238389233,0.7104070371022304
98.0,5.7,-5.2,1,-2.1778778137720196,0.8231380398790935
99.0,5.0,-4.1,1,-2.1843728991732476,0.6176434715202269
98.0,5.5,-4.1,1,-2.100557238458378,0.7177655092193611
93.0,4.0,-1.9,1,-1.7622333567976536,0.30757882533659947
84.0,9.2,0.1,1,-0.7977608542701221,1.2239242348785364
71.0,8.5,2.6,0,0.02650183339925448,0.974314458806894
64.0,9.1,3.7,0,0.5139853543113028,1.0447573337468752
47.0,13.3,6.8,0,1.912442954483558,1.7233040994768631
45.0,8.0,6.9,2,1.6763500337050266,0.6924137997602371
51.0,15.3,7.5,0,1.8962570159488497,2.058345353969517
71.0,11.6,5.3,0,0.4510898393551065,1.4139567960973825
73.0,10.3,4.7,0,0.21453416178373283,1.191637304347721
80.0,6.6,3.7,1,-0.4674330924113358,0.5123283307897069
88.0,6.9,2.1,1,-0.9882796000750336,0.6442243179264583
83.0,12.8,4.3,0,-0.16608704152466935,1.6730330234426893
79.0,24.8,7.5,0,1.0860285033523074,3.8247109539175823
85.0,19.5,6.3,0,0.3341268064132823,2.8492478731310342
86.0,18.3,5.3,0,0.12235968698786019,2.6734417075651913
85.0,18.5,5.8,0,0.22764909868256453,2.6850075655342542
87.0,16.1,4.9,0,-0.10548703304680963,2.2669144710238913
87.0,16.9,4.9,0,-0.053176905815497534,2.422481540148106
87.0,14.1,4.6,0,-0.2609163803400372,1.896127915498447
89.0,13.4,4.5,0,-0.41714941379634923,1.7602651967834566
89.0,11.8,4.6,0,-0.5135516585206588,1.4430873527733277
90.0,9.3,4.2,1,-0.7610146762670711,0.9782224653104468
90.0,10.2,3.8,1,-0.7350378220851063,1.1774102411219811
89.0,12.8,3.6,0,-0.5303440968646723,1.6979832467955775
87.0,14.3,3.7,0,-0.32180093617704775,1.989413034634783
86.0,16.0,4.4,0,-0.1019940164470017,2.2805797356883537
85.0,19.1,5.3,0,0.22579164541447194,2.8319013961859065
83.0,17.0,6.0,0,0.24824729199108295,2.387017138395954
80.0,14.5,7.0,0,0.3203237353622834,1.8491108482552998
73.0,14.3,8.0,0,0.7472791193047037,1.7700303598327642
71.0,14.1,8.6,0,0.8857533083173666,1.7006615969745211
73.0,10.1,7.7,0,0.4479969221253672,0.9714343642157267
74.0,7.0,7.0,1,0.13664727974052446,0.4080252921947784
77.0,7.1,6.0,1,-0.0923595453246132,0.4792303749627863
75.0,7.5,5.9,1,0.027821170943326083,0.5688428542795915
73.0,7.5,5.8,1,0.12184682359560899,0.580671799034289
78.0,6.6,5.3,1,-0.23370127420769063,0.421414277595538
84.0,7.3,4.9,1,-0.527532939005349,0.5643545691470204
91.0,5.8,3.3,1,-1.114955401744201,0.34911727025078676
89.0,4.7,4.0,1,-1.0271120961284486,0.0986918488661039
84.0,7.2,4.9,1,-0.534071704909263,0.5449086855064935
80.0,7.1,5.7,1,-0.270379068125457,0.48868363375838125
83.0,9.2,5.8,1,-0.27821246799084404,0.8823256259582495
70.0,17.4,8.1,0,1.1115643656502525,2.375486905416899
70.0,17.4,8.8,0,1.1690904338184605,2.333180965085014
71.0,18.3,9.2,0,1.2096895347116496,2.4811264753064646
74.0,16.6,9.3,0,0.9533830304975284,2.13582488916631
73.0,20.6,9.9,0,1.3153635562792823,2.8802906197136986
73.0,25.0,10.7,0,1.6688133339580238,3.687559853803299
70.0,25.0,11.6,0,1.8961409151887603,3.6418443604375157
68.0,24.2,12.0,0,1.978946489301308,3.4678877072595062
64.0,28.4,12.8,0,2.5238060599534187,4.247835652054053
65.0,27.7,12.5,0,2.402258838215774,4.12695296435896
64.0,25.4,12.7,0,2.319425073097681,3.6705028485999436
67.0,26.3,13.1,0,2.2577805116002714,3.8126631198283945
71.0,26.3,12.2,0,1.979331099174236,3.8554859936976786
76.0,24.5,11.5,0,1.5484980887590791,3.533302931017581
80.0,21.0,10.8,0,1.057627889172683,2.8834324659450252
81.0,19.3,10.5,0,0.8706930083958984,2.5680909418446625
82.0,17.7,10.2,0,0.690296893523028,2.272195301384826
85.0,13.7,9.6,0,0.2260727053506757,1.5219443318444374
88.0,9.4,9.3,1,-0.2331137513184723,0.6952245940973745
92.0,6.6,8.4,1,-0.6946486090541014,0.1935627260319037
92.0,6.2,8.0,1,-0.7536757116230193,0.13995401451658815
89.0,14.5,9.0,0,0.024587449370898903,1.7022031575528422
89.0,15.9,9.2,0,0.13256619150232649,1.9623581169968234
92.0,8.4,9.3,1,-0.5029887351388096,0.48919527970610643
92.0,9.2,9.2,1,-0.45889661764581274,0.6508060545920198
93.0,8.6,9.1,1,-0.5574690540029117,0.5372818390140565
93.0,6.1,8.7,1,-0.7538102405540248,0.07530957104767533
92.0,7.6,8.9,1,-0.5881709013233838,0.3578030336286828
92.0,8.6,9.0,1,-0.5145652325459279,0.5462181642722543
91.0,10.2,9.2,1,-0.34238712741137317,0.8481575104937885
92.0,8.1,9.0,1,-0.5472590620654981,0.4489887460696195
93.0,4.9,8.9,1,-0.8158394119243626,-0.1701284441620437
94.0,3.6,8.9,1,-0.9519651998705444,-0.42581755098539353
93.0,4.5,9.2,1,-0.8173404463250724,-0.2660430960092455
91.0,5.2,9.6,1,-0.636453383653814,-0.14831149457934967
89.0,2.3,10.4,1,-0.6580898545701999,-0.7548065272552154
88.0,1.8,10.9,1,-0.5985718042028938,-0.8793618547698405
89.0,2.2,10.7,1,-0.6399745912591677,-0.7923835281808362
95.0,2.9,9.8,1,-0.9748963047484032,-0.619224707820864
93.0,2.0,9.8,1,-0.9315015354930312,-0.788452421592607
96.0,4.0,8.9,1,-1.0280537986454865,-0.35381925541628534
95.0,3.6,9.3,1,-0.9702149921125819,-0.45288499352868544
97.0,5.5,8.2,1,-1.0386202094502828,-0.02271767997299494
97.0,6.3,7.9,1,-1.010964111433917,0.1509805064363145
96.0,4.3,8.1,1,-1.0741815788402678,-0.2471319584011204
93.0,6.3,8.3,1,-0.7736047476994582,0.13837616137552122
93.0,5.1,8.1,1,-0.868505958023058,-0.08288703078740589
94.0,5.4,7.3,1,-0.9657555694131381,0.020907646731259444
94.0,5.6,6.3,1,-1.034858134988464,0.12023647162929327
93.0,5.2,6.0,1,-1.0345453966237674,0.06347667384877942
93.0,4.0,6.0,1,-1.1130105874707361,-0.1698739298375437
94.0,5.1,5.9,1,-1.100424003461296,0.04718187647345065
93.0,4.6,6.2,1,-1.0573419725706208,-0.06528603951777825
94.0,3.9,5.9,1,-1.1788891943082649,-0.1861687272128725
93.0,6.3,6.3,1,-0.9379649424657666,0.2592502766094816
90.0,7.3,7.8,1,-0.5959416437659971,0.37173138507877973
86.0,7.4,9.4,1,-0.2534273972678396,0.3060484545181373
75.0,12.7,9.9,0,0.6965573874794734,1.3382805731190712
75.0,12.9,10.2,0,0.7342889485022477,1.3590412231150313
84.0,11.6,9.6,0,0.13988045256377987,1.116473394889872
85.0,12.9,9.2,0,0.14089053916610164,1.3905520857670142
87.0,12.0,8.9,0,-0.04485604557466942,1.2278850112943664
88.0,11.2,8.8,0,-0.1565060137395965,1.075469028435349
89.0,10.0,8.8,1,-0.2860930357818643,0.8392258052525263
90.0,8.2,8.7,1,-0.463130662985932,0.49235098598823995
90.0,8.4,8.7,1,-0.45005313117810386,0.531242753269294
92.0,8.0,8.4,1,-0.6031058863993044,0.46580509699928074
95.0,6.2,6.8,1,-1.0056573220687017,0.2038006251674652
97.0,5.7,5.5,1,-1.2474289405769712,0.17935414287390533
99.0,5.9,4.9,1,-1.3859031295896338,0.2487229057321479
99.0,3.6,5.0,1,-1.5280767356413414,-0.20457612376166953
99.0,5.0,4.4,1,-1.485842071416437,0.10392848177589555
99.0,3.6,4.8,1,-1.5445127551179725,-0.19248871223827352
98.0,4.5,5.0,1,-1.418106011310816,-0.026670551500427502
96.0,5.8,5.1,1,-1.2226403824310195,0.22586746905772404
93.0,5.6,4.8,1,-1.1070064498678962,0.21378467755126318
96.0,3.7,3.9,1,-1.4585705832729996,-0.10997161825296542
99.0,5.8,1.2,1,-1.6965082558112181,0.45289413527444744
99.0,6.2,2.4,1,-1.571737075335777,0.458153200696179
94.0,5.8,3.7,1,-1.2354488563768369,0.31626458871449553
88.0,5.2,5.4,1,-0.828244299077164,0.11420200590146598
84.0,4.8,7.1,1,-0.5102058723602613,-0.05475404862350913
80.0,6.0,8.4,1,-0.12041923013399539,0.11159885814673863
72.0,7.7,9.2,2,0.46545851770146035,0.4169701899141101
72.0,8.0,9.3,2,0.49329282515151807,0.4692641350739926
75.0,7.0,8.7,1,0.22523161409658723,0.3023896747494124
87.0,5.4,5.6,1,-0.7476089165974058,0.14389898115562363
92.0,6.8,3.1,1,-1.1171255933769906,0.5527708986829525
95.0,7.1,1.8,1,-1.3577089158492466,0.680998866017108
97.0,5.6,1.6,1,-1.5744700862751861,0.39561278393960086
98.0,5.5,1.3,1,-1.656784712589346,0.3914053980876683
98.0,5.9,0.4,1,-1.7045917366185281,0.5235822845050582
98.0,5.9,0.2,1,-1.7210277560951592,0.5356696960284543
97.0,6.5,-0.7,1,-1.7046354171212141,0.7096309692233976
97.0,6.7,-1.5,1,-1.7573019632199096,0.7968723825980355
100.0,2.7,1.7,1,-1.9092417813362756,-0.18303940588687706
100.0,1.8,1.5,1,-1.9845266939481334,-0.34596494712822345
100.0,1.1,1.5,1,-2.030298055275532,-0.48208613261191213
100.0,2.2,1.3,1,-1.9748076498091078,-0.2560940010427197
100.0,1.8,1.3,1,-2.0009627134247636,-0.33387753560482747
100.0,3.0,0.5,1,-1.9882416004843193,-0.05217728582492019
100.0,3.4,-0.0,1,-2.00317658556024,0.05582477754567758
99.0,3.7,1.3,1,-1.8256043300550981,0.03848687306168387
95.0,3.9,2.2,1,-1.5340773858212344,0.03455576647345434
88.0,3.3,3.6,1,-1.1004050265412086,-0.14648307955798145
82.0,3.3,5.2,1,-0.6621858835563665,-0.2258266547661515
78.0,2.2,6.5,1,-0.42279085712012393,-0.506729071728023
76.0,3.1,5.1,1,-0.3767504379307149,-0.241318999306509
73.0,2.7,5.9,1,-0.18379593005395015,-0.3587743214727018
74.0,3.4,6.0,1,-0.1809283901835356,-0.23158946124721097
83.0,5.1,3.9,1,-0.7024440550793132,0.1998748061689077
90.0,7.5,0.9,1,-1.1499067839019326,0.8276388499169965
91.0,5.7,1.6,1,-1.261200333199477,0.43241438455912606
93.0,3.2,2.0,1,-1.494041104234665,-0.08369276849383862
98.0,4.3,-0.6,1,-1.8913920884643076,0.27288520387360743
100.0,3.4,0.0,1,-2.00317658556024,0.05582477754567758
100.0,1.6,0.2,1,-2.104438352354062,-0.306288539507203
100.0,1.3,0.1,1,-2.1322726598041193,-0.3585824846670859
100.0,2.8,0.1,1,-2.0341911712454084,-0.06689423005918199
100.0,1.5,-1.8,1,-2.2753373130242838,-0.20486030791376958
100.0,1.3,-1.9,1,-2.2966328545704275,-0.2377083694331256
100.0,2.2,-1.5,1,-2.204911922481939,-0.08687023971517531
99.0,2.3,-1.5,1,-2.147251325382726,-0.06453173657814876
99.0,0.5,-1.3,1,-2.2485130921765486,-0.42664505363102934
99.0,0.8,-1.6,1,-2.253550823679752,-0.3501762854243545
97.0,3.4,-1.7,1,-1.9895172575257043,0.16724563398404285
98.0,3.1,-1.6,1,-2.05203737669443,0.09997165780426448
97.0,2.3,-0.1,1,-1.929955526655712,-0.1433583782489215
90.0,3.9,1.9,1,-1.3031222590596843,0.06714998124104696
77.0,3.3,4.1,1,-0.4969748347013402,-0.1448827939049748
74.0,1.8,5.9,1,-0.29376665438447586,-0.536679893733944
76.0,1.5,6.3,1,-0.3827545755335547,-0.6249776066953159
69.0,1.6,6.9,1,0.030945067167346137,-0.6215456211494791
75.0,4.5,5.4,1,-0.20943185486567267,0.01568487387227362
71.0,4.3,5.5,1,-0.009804052153988678,-0.01768012118447943
73.0,3.3,4.7,1,-0.24317945149025097,-0.16957455048916406
76.0,4.2,3.9,1,-0.4034401298474452,0.04511018987966339
79.0,2.5,3.2,1,-0.7254907119680899,-0.25184175016690746
84.0,3.6,2.6,1,-0.9584815014314235,-0.01613789303342155
85.0,2.9,2.4,1,-1.071810713430752,-0.1430642864902139
87.0,1.1,2.5,1,-1.2835341523534882,-0.504919136774396
90.0,0.8,2.5,1,-1.4565159436511277,-0.5719346461854756
94.0,1.0,2.3,1,-1.6643617561011272,-0.5325259453670247
99.0,0.0,1.9,1,-2.018230610070025,-0.7172730562080005
100.0,3.1,1.4,1,-1.9077407469355656,-0.08712475403967543
100.0,3.2,1.5,1,-1.8929839712933367,-0.0737225761608465
100.0,0.8,1.1,1,-2.0827863919405356,-0.5162489604867007
100.0,3.3,-1.3,1,-2.1165494780622542,0.11494706880722484
100.0,2.5,-0.2,1,-2.078461498172097,-0.10710076369566889
100.0,0.4,-0.3,1,-2.2239935918926075,-0.5094206143850362
100.0,1.8,-0.0,1,-2.107796840022865,-0.25530936070275323
98.0,1.3,1.2,1,-1.9396308902920512,-0.4192780090527646
89.0,0.8,3.9,1,-1.290341976119413,-0.6536539073527482
74.0,0.8,6.7,1,-0.29341023551709305,-0.779488376232797
61.0,2.1,9.1,2,0.653409760492249,-0.6341367737322035
67.0,2.4,8.0,2,0.27589696391072654,-0.5266740764109427
61.0,5.0,8.8,2,0.8183799424908105,-0.05207503087182831
68.0,4.7,6.4,1,0.24367859269240394,0.014387920011845351
76.0,5.4,3.3,1,-0.3742829974303691,0.3147230281361746
71.0,4.3,4.0,1,-0.1330741982287199,0.07297546524099079
75.0,3.3,3.7,1,-0.4276032112640035,-0.11492273186518334
86.0,5.1,1.3,1,-1.069477801861412,0.348333297483557
88.0,5.4,1.5,1,-1.1356691470636373,0.3887982978887426
88.0,5.1,1.6,1,-1.147067435037064,0.32441694120546355
88.0,5.4,1.3,1,-1.1521051665402677,0.4008857094121385
82.0,3.6,3.2,1,-0.8069297806109327,-0.04661488861061027
90.0,5.4,0.1,1,-1.3529649457906512,0.4676249395595153
95.0,7.0,-0.1,1,-1.5203898667811533,0.7763833918488435
95.0,4.6,1.3,1,-1.5622681121386748,0.22507030381242507
95.0,5.1,0.4,1,-1.6035363702639431,0.3766930738703418
96.0,6.5,-0.2,1,-1.612423537234338,0.6823050599114072
96.0,6.5,0.1,1,-1.5877695080193923,0.6641739426263132
96.0,8.0,-0.6,1,-1.5472140876288891,0.9981681375661032
93.0,5.1,2.4,1,-1.3369325131070362,0.2616041976293809
96.0,2.9,2.0,1,-1.6670228955323048,-0.15070827790491859
87.0,4.4,4.2,1,-0.9280487119729621,0.034052025414126524
86.0,2.5,6.2,1,-0.8368032381857217,-0.453401259493346
80.0,1.8,7.4,1,-0.47722749548153975,-0.6446911971384123
77.0,0.4,8.4,1,-0.33322462716728474,-0.9686927672332701
58.0,3.7,9.3,2,0.9278315280174024,-0.3264121885176695
55.0,3.4,9.7,2,1.0944527628448195,-0.4002468039965432
57.0,2.8,8.9,2,0.8872324271242134,-0.47435769873912
61.0,4.0,7.7,2,0.6625941763302002,-0.1800531038984195
81.0,5.8,2.0,1,-0.7105712163893093,0.456611640117858
87.0,6.9,1.1,1,-1.0193378662628885,0.7075539950399383
90.0,5.9,0.2,1,-1.3120531065327656,0.5588106520004519
92.0,5.9,-0.2,1,-1.4471688078766254,0.5772002360542445
94.0,5.2,-0.7,1,-1.6362738802861994,0.46551234038604655
95.0,6.5,-0.8,1,-1.6106097644689317,0.7214599139780952
95.0,5.7,-1.0,1,-1.6793559111768748,0.5779802563772756
92.0,6.5,0.5,1,-1.3504101442849334,0.65156959756552
93.0,6.9,2.5,1,-1.2110167170982682,0.6055863973971677
93.0,4.3,2.5,1,-1.3810246306000333,0.09999342274346752
89.0,4.1,3.4,1,-1.1156527499818258,0.018278781593130244
90.0,6.1,3.3,1,-1.0442172728371595,0.4103475406688672
88.0,7.2,3.7,1,-0.8371751465502448,0.6058626766608708
84.0,7.5,4.4,1,-0.5555454558890981,0.6334648652365642
86.0,5.1,4.0,1,-0.8475915389268953,0.1851532419177106
85.0,4.9,4.6,1,-0.7602391811095317,0.11289185956296857
82.0,4.7,5.4,1,-0.5542071414249388,0.03432830467782961
85.0,7.0,5.6,1,-0.5407449997441824,0.4608183583970539
89.0,7.5,5.9,1,-0.6878844657908627,0.5283461813285955
90.0,5.9,6.2,1,-0.8189725222338404,0.196188306298571
87.0,7.9,7.0,1,-0.4690876326631385,0.5454341915050246
90.0,6.5,6.7,1,-0.7386498781187791,0.2826450793332424
88.0,7.1,7.0,1,-0.5725195910897501,0.38697450288430935
90.0,4.8,6.5,1,-0.8662449179619488,-0.035847531032319274
92.0,4.7,5.7,1,-1.0407714241629846,-0.012729007572261468
92.0,4.1,5.8,1,-1.0717860098481538,-0.13544801517712116
92.0,4.1,5.8,1,-1.0717860098481538,-0.13544801517712116
93.0,4.9,5.1,1,-1.1281237819803482,0.05953237478248086
93.0,3.9,5.3,1,-1.1770754215428578,-0.1470138731461846
94.0,3.6,5.1,1,-1.2642495699265301,-0.196156732040869
96.0,3.8,4.9,1,-1.3698517199859315,-0.1509627922294187
96.0,4.1,4.7,1,-1.3666714417508203,-0.08053772978444183
96.0,3.5,5.0,1,-1.381250007959358,-0.21534414891269743
95.0,3.6,5.1,1,-1.3153714011218294,-0.19904935153736875
97.0,3.7,4.2,1,-1.4850383852533522,-0.13099535503455914
99.0,5.8,2.8,1,-1.5650200999981714,0.3561948430872792
99.0,4.9,2.5,1,-1.6485230223483442,0.199313007607631
100.0,5.2,1.4,1,-1.7704266629533707,0.32123880241139
100.0,4.7,1.7,1,-1.778466463257995,0.20587826692366154
98.0,3.6,3.5,1,-1.6002250505207736,-0.11102791783969962
96.0,4.1,4.4,1,-1.3913254709657663,-0.06240661249934783
96.0,3.5,5.4,1,-1.3483779690060964,-0.23951897195948949
96.0,3.4,6.0,1,-1.3056086764801178,-0.2952270901702045
89.0,5.4,7.4,1,-0.7019284036983265,0.02932703845205993
73.0,11.1,9.3,0,0.6448727369775547,1.0691939084338276
70.0,10.5,9.5,0,0.7754416546165985,0.9491090535567692
72.0,7.3,9.4,2,0.45573947356243505,0.3270992438286061
84.0,5.3,6.9,1,-0.49394806231732186,0.054562781102521454
90.0,8.2,3.7,1,-0.8740311499017028,0.7945362740731406
91.0,6.0,3.1,1,-1.1183138894130038,0.4000964490552367
95.0,5.7,1.8,1,-1.449251638504043,0.4087564950497312
98.0,5.2,1.2,1,-1.6846190200394031,0.33911145292778566
100.0,5.8,0.3,1,-1.8215921746513557,0.5043948676332298
99.0,4.8,1.3,1,-1.7536779051120432,0.2523915931074801
98.0,4.5,0.8,1,-1.763262420320063,0.22716509049088904
97.0,6.3,-0.0,1,-1.6601868807608344,0.6284332616104578
99.0,5.3,0.0,1,-1.8278182021905738,0.42818918621218893
99.0,6.1,-0.6,1,-1.824816133389153,0.6200184899065924
99.0,5.3,-0.6,1,-1.8771262606204657,0.464451420782377
99.0,5.2,-0.2,1,-1.8507929875711182,0.420830714095058
98.0,5.4,-0.5,1,-1.811247653782937,0.4807462181577058
99.0,4.9,-0.9,1,-1.9279353534510686,0.40479900350536346
99.0,5.4,-1.0,1,-1.9034595336698128,0.5080721274696961
98.0,3.8,1.8,1,-1.7268536842643074,0.030606847390220383
94.0,2.3,3.7,1,-1.4643056630138287,-0.3643413387039469
83.0,2.1,6.5,1,-0.684938779000534,-0.5406380528510485
70.0,3.0,8.2,1,0.17820008522494404,-0.4307640445806762
68.0,4.7,9.4,2,0.49021888484186654,-0.16692325283909512
56.0,6.7,10.6,2,1.3330722941235227,0.1841813847890638
61.0,6.4,10.7,2,1.0660648501735999,0.1053369306232865
72.0,6.1,9.9,2,0.41836433140704343,0.0635301113337929
87.0,6.6,7.3,1,-0.529437560199075,0.27450658689308033
93.0,7.7,5.2,1,-0.9368203269324391,0.5979734109555367
95.0,7.0,4.4,1,-1.1505794285569595,0.504416632572433
98.0,6.9,2.8,1,-1.4419718438598177,0.5729921826295752
99.0,4.8,3.0,1,-1.613971739560681,0.14964859515861392
98.0,1.8,4.2,1,-1.660396768623019,-0.5033597637010705
99.0,2.8,4.0,1,-1.6625669602558082,-0.2997061352689049
98.0,2.2,4.0,1,-1.6506777244839934,-0.41348881761556683
99.0,1.8,3.8,1,-1.7443906387715795,-0.48207756015077824
100.0,5.5,3.5,1,-1.578232160737005,0.25265863233731256
99.0,7.2,4.5,1,-1.3337712117920124,0.52569421610579
98.0,2.6,4.6,1,-1.5752146024384446,-0.37196751762364716
97.0,3.4,4.7,1,-1.4635646342735174,-0.21955153476463005
